Post ID,Permalink,Post Message,Type,Posted,reach,comment,like,share,幫別人宣傳,心情,商品,活動,社會福利、弱勢,剩食,最近議題,街賣者,街友
509931262445814_658934544212151,https://www.facebook.com/Do.you.a.flavor/posts/658934544212151:0,天氣很熱，來喝冷泡茶吧！阿美還帶了地瓜搭配促銷，加油加油,Photo,4/3/1512:00上午,2550,4,202,,,,,,,,1,,
509931262445814_658885087550430,https://www.facebook.com/Do.you.a.flavor/posts/658885087550430:0,清涼冰紅茶預備備，三點西門站四號出口試喝快閃見！大家要來捧百味跟阿美的場喔（防曬裝備也全面戒備中）,Photo,4/2/1512:00上午,2380,,204,2,,,,1,,,,,
509931262445814_658846927554246,https://www.facebook.com/Do.you.a.flavor/posts/658846927554246:0,【街買者速寫：小明】連旁邊賣大誌的阿柱都稱讚小明是個勤奮的街賣者，不論晴雨都會出來擺攤賣彩券。擁有豐富的街賣經驗，小明提供許多商品擺設的建議，讓我們學到不少呢！--------------【時間&地點】周二到周五 17:00-21:30周六到周日 14:00-21:30 (不定期休)捷運東門站5號出口，聖瑪莉麵包前,Photo,4/2/1512:00上午,2001,1,112,6,,,,,,,1,,
509931262445814_658568430915429,https://www.facebook.com/Do.you.a.flavor/posts/658568430915429,【4/03 街賣快閃試吃試喝：西門站】明天下午三點，百味團隊會在捷運西門站四號出口，與阿美一起來場快閃試吃。炎熱的天氣歡迎大家來喝杯自然農法冷泡茶，清爽又振興台灣農業，數量有限，要搶要快XD快找阿公阿嬤拔麻好朋友一起來玩吧！-----------------------【街賣者速寫：阿美】笑起來很可愛的阿美，平日在龍山寺附近賣地瓜。討論起街賣地點時，主動提議想到年輕人較多的西門站販售百味商品。充滿冒險家精神的阿美，大家要多來捧場喔！----------------【時間&地點】 週一到週五 14:00-21:30 西門站四號出口PS: 有時候會到公館站1號出口,Photo,4/2/1512:00上午,1730,2,68,,,,,,,,,,
509931262445814_658563540915918,https://www.facebook.com/Do.you.a.flavor/posts/658563540915918:0,【街賣者速寫：阿美】笑起來很可愛的阿美，平日在龍山寺附近賣地瓜。討論起街賣地點時，主動提議想到年輕人較多的西門站販售百味商品。充滿冒險家精神的阿美，大家要多來捧場喔！----------------【時間&地點】 週一到週五 14:00-21:30 西門站四號出口PS: 有時候會到公館站1號出口,Photo,4/2/1512:00上午,2534,17,193,15,,,,1,,,,,
509931262445814_658475677591371,http://www.facebook.com/media/set/?set=ms.c.eJwzM7UwMTc1MTUxMrUwMDPQM4PyDSyNTMyNzKF8UwMI3wgA59EJnw%7E-%7E-.bps.a.658475434258062.1073741846.509931262445814&type=1,人生百味街賣計畫，感謝這些具有冒險家精神的街賣者與我們一起努力:),Photo,4/2/1512:00上午,4982,7,175,29,1,,,,,,,,
509931262445814_658400754265530,https://www.facebook.com/Do.you.a.flavor/posts/658400754265530:0,【街賣者計畫在哪裡？】會經過捷運「市政府」、「西門」、「東門」或「龍山寺」等四站的朋友們，來自南投日月老茶廠的「阿薩姆紅茶」、好食機與雲林祥美傳統餅舖共同推出的「自然會花生」就在您身邊囉！只要在短短的通勤時間，就可以在路上買到香脆的花生糖、濃郁的紅茶，成為您零嘴的新選擇。1. 鮮花校長 【產品】鮮花、紅茶、花生糖 【時間&地點】週一、週三、週五 19:00-21:30 市政府站到阪急的地下道 週二、週四 19:00-21:30 饒河夜市 (寶島滷味樓下) PS: 雨天就會自動移往市政府2. 阿美【產品】紅茶、花生糖 【時間&地點】 週一到週五 14:00-21:30 西門站四號出口PS: 有時候會到公館站1號出口3. 阿忠 【產品】 口香糖、軟糖、紅茶、花生糖 【時間&地點】周二到周日 09:00-17:30 龍山寺站一號出口 PS: 假日有活動的話，會移動到龍山寺門口4. 小明 (周先生)【時間&地點】周二到周五 17:00-21:30周六到周日 14:00-21:30 (不定期休)捷運東門站5號出口5. 小樺【產品】 玉蘭花、夜來香、紅茶、花生糖【時間&地點】周一到周五 1700-20:00 周六、周日 1400-20:00 捷運東門站2號出口對面的寶島眼鏡前 PS: 不定期休--------------------------產品介紹--------------------------【日月潭老茶廠-紅茶(紅玉/阿薩姆)】來自南投縣桃米生態村，以茶樹取代檳榔，以復育山林生態為目標，全程落實自然農法栽種，選用一心二葉的紅茶烘培而成。【自然會花生糖】由好食機與雲林 50 年老店 - 祥美傳統餅舖共同開發，採用雲林耕心農場不施肥、不用化學藥劑的花生作為原料，搭配關山手工製作、不添加其他原料、通過 SGS 檢驗無農藥殘留的黑糖、北港傳發老舖手工製作的麥芽、以及得意的一天青春三元素 100％ 葵花油；成品更通過德國杜夫萊茵檢驗無黃麴毒素。--------------------------計畫介紹--------------------------讓我們一同實現一個對於街賣者的全新想像。這是一個結合街賣者與在地農作，我們將會有一個更輕鬆的方法，支持為台灣努力的人、事、物，同時也讓街賣者的籃子，成為看見台灣風土的一扇窗。【線上地圖】:http://goo.gl/EnyRzi,Photo,4/1/1512:00上午,14336,21,512,72,,,,,,,1,,
509931262445814_658082274297378,https://www.facebook.com/Do.you.a.flavor/posts/658082274297378,【街賣者計畫 今起試營運！】人生百味邀請您，一同實現一個對於街賣者的全新想像。結合街賣者與在地農作，我們將會有一個更輕鬆的方法，支持為台灣努力的人、事、物，同時也讓街賣者的籃子，成為看見台灣風土的一扇窗。【哪裡買得到好商品？】1. 鮮花校長 【產品】鮮花、紅茶、花生糖 【時間&地點】周一、周三、周五 1900-2130 市政府站到阪急的地下道 周二、周四 1900-2130 饒河夜市(寶島滷味樓下) PS: 雨天就會自動移往市政府2. 阿美【產品】紅茶、花生糖 【時間&地點】 周一到周五 1900-2130 西門站四號出口PS: 有時候會到公館站1號出口3. 阿忠 【產品】 口香糖、軟糖、紅茶、花生糖 【時間&地點】周二到周日 1900-2100 龍山寺站一號出口 PS: 假日有活動的話，會移動到龍山寺門口4. 小明 (周先生)【時間&地點】周二到周五 1700-2130周六到周日 1700-2130 (不定期休)捷運東門站5號出口https://www.youtube.com/watch?v=nSZnnD0Ab4Y&feature=youtu.be,Link,3/31/1512:00上午,4174,4,129,17,,,,,,,1,,
509931262445814_657429534362652,https://www.facebook.com/Do.you.a.flavor/posts/657429534362652,【街賣者計畫 4/1 試營運!】人生百味邀請您，一同實現一個對於街賣者的全新想像。結合街賣者與在地農作，我們將會有一個更輕鬆的方法，支持為台灣努力的人、事、物，同時也讓街賣者的籃子，成為看見台灣風土的一扇窗。OS: 阿勇跟書懷的頭髮長好快喔 (大誤) 這是去年拍的影片啦！Special thanks to -影片拍攝/剪接 @薛席德音樂提供 2HRs https://www.facebook.com/2HRsTW小白兔唱片行 https://www.facebook.com/wwrecords,Link,3/30/1512:00上午,28656,20,710,75,,,,,,,1,,
509931262445814_657234404382165,https://www.facebook.com/Do.you.a.flavor/posts/657234404382165,"【用消費改變世界】別再什麼都追求低價，該思考什麼是「合理」價錢？食物如此，衣著更是如此。可惜文中提到的「公平服飾協會 (Fair Wear Fundation, FWF) 」，與其合作的 120 個服飾品牌，幾乎都沒有在台灣販售 (只有少數兩、三間專門販售登山服飾與裝備的品牌： Jack Wolfskin 和 Mammut Sports) 。不過，在大稻埕、永康街、溫州街、高雄駁二，都可以看到有間以公平貿易為核心的「繭裹子」，銷售著價格其實也不比知名連鎖品牌貴、但經過國際認證為公平貿易產品的服飾 (http://www.twine.com.tw/) 。在這裡的所有消費，都在幫助棉花農、產線上的工人以及店頭銷售者，有著符合國際標準的勞動條件與報酬。如果你也是追求公理、平等的消費者，不只是希望妳/你能重新思考：我真的需要買這麼多衣服嗎？還有，當真的需要購買衣服的時候，我應該向誰購買，才能確保一個永續的未來？用消費改變世界。http://www.thenewslens.com/post/140285/Fair Wear Fundation: http://www.fairwear.org/36/brands/",Link,3/30/1512:00上午,2361,3,90,3,,,,,,1,,,
509931262445814_656882514417354,https://www.facebook.com/Do.you.a.flavor/posts/656882514417354:0,【食物分享人速寫】這是一位火鍋店加盟店的老闆（左）跟他同事，他說他們常有切肉片剩下的邊料，他們可以集中之後拿給我們。老闆非常熱心，因為本身是聽障者，無法打電話，仍然透過簡訊與朋友積極的與我們聯絡。也幫老闆工商服務一下（雖然我沒吃過XD)#櫻之田野台北店,Photo,3/29/1512:00上午,6142,19,500,15,,,,,1,,,,
509931262445814_656874541084818,https://www.facebook.com/Do.you.a.flavor/posts/656874541084818,"第九次石頭湯 in Mini Cook , 現正進行中！",Photo,3/28/1512:00上午,2873,2,158,1,,,,1,,,,,
509931262445814_656680824437523,https://www.facebook.com/Do.you.a.flavor/posts/656680824437523,昨天和輔大與政大 Share5 的同學，一起做個收取婚宴剩食的動作，並跟板橋恩友教會一同分享，很久沒有參加宴席的我，看到滿滿的食物不尤得吃了一驚，雖然台灣人已經算是較節儉了，但婚宴這種難控制賓客人數的場合多出來沒吃完的量真是難以估計。不知道除了打包之外，還有沒有什麼特別的方法，能夠有效估計賓客數量，或是減少浪費呢～？By 書懷,Photo,3/28/1512:00上午,3986,6,206,6,,,,,1,,,,
509931262445814_656584277780511,https://www.facebook.com/Do.you.a.flavor/posts/656584277780511:0,【本次募集完成】今天夥伴奔走四方出任務，所以基地沒開門，對想要分享食材卻撲空的人很抱歉（鞠躬），不過這次已經募集到足夠的量了！謝謝大家的參與～,Photo,3/28/1512:00上午,2921,2,210,,,,,1,,,,,
509931262445814_655727641199508,https://www.facebook.com/Do.you.a.flavor/posts/655727641199508,【食農教育不能等 - 他山之石：瑞典】Quote:孩童們在12歲至15歲之間，必須在學校接受「家庭與消費者知識」約每週一小時的必修課程，這項課程的主題涵括三方面：一、食品，飲食與健康；二、消費與經濟知識；三、環境與生活方式。學生們在課程中學習的內容包括：烹調和保存食物的知識、食物卡路里的計算、不同人對食物的營養需求、食品製造與運輸過程，食品製造與傳輸方式如何影響環境和健康、食物的基本成本與選擇，並學習低成本食物未必總是最佳的選擇。其他還包括如何有效利用食材、不同食物的文化與背後的意義，並教導學生以健康的方式烹調出健康的料理。因而，大部分的瑞典人，不論男女，都能煮出一兩樣自己的拿手菜，甚至是一桌好菜，常常讓我們驚艷不已。http://world.yam.com/post.php?id=2941,Link,3/27/1512:00上午,2599,5,118,10,,,,,,1,,,
509931262445814_656108554494750,https://www.facebook.com/Do.you.a.flavor/posts/656108554494750:0,【香港樂施會來訪】by 阿德樂施會 (Oxfam) 是一個成立近40年，致力於貧窮議題的國際組織。 Oxfam 未來在台灣，想要發展食物正義、無家可歸者等相關議題，也很感謝許多引薦人生百味的朋友或團體，讓人生百味有機會聽到來自 Oxfam 寶貴的意見與溫暖的鼓勵。謝謝你們！P.S. 阿勇快停止小粉絲的行為 (巴頭),Photo,3/26/1512:00上午,2083,,101,2,1,,,,,,,,
509931262445814_655836674521938,https://www.facebook.com/Do.you.a.flavor/posts/655836674521938,【準備好~ 就衝了】by. 小寶照片不是今天拍的 但當天也是下著雨的夜晚來到離大家都不算近的基地 為的是 每週一次的定期會議討論著新想法與執行的進度和修正聽著夥伴的言語中充滿信心 也偶爾透露出對未知的不安但只要一句: X 衝了啦~ 好 決定了(就覺得充滿力量)做了這麼多準備不去試一回 怎麼知道果實甜美或苦澀但我相信甜酸苦鹹 都是往前走必須嚐到的滋味(太過鮮艷甜膩的成果 總少了份踏實)----------------------------------------------------------------人生百味的工作室即將以新面貌對外公開(充滿許多私心喜歡的細節 完全是理想中工作室)#comingsoon 只有一次 完工日倒數中 大家4月見~,Photo,3/26/1512:00上午,2242,3,87,,,1,,,,,,,
509931262445814_655829727855966,https://www.facebook.com/Do.you.a.flavor/posts/655829727855966,【雨過，花開】by阿德一個下午，兩位政大的學生來訪，說想聊聊彼此的計畫....朱威融，一個政大地政系四年級的學生，在一個流浪者計畫中，開始了一個挑戰，募款買食物給他所遇到的前五位無家可歸者，在完成這個挑戰他才發現，他以為他在幫助流浪者，但其實他自已得到了更多，於是，他開始站在校園裡募款買餐送到萬華，常常被拒絕，但慢慢的，也吸引愈來愈多學生的加入..他說，Share5這次想為無家可歸者提供早餐與他們很少攝取的水果，會用三明治的方式提供，於是我們就把認識的社區廚房:團圓介紹給Share5，團圓老闆小麥也熱心的贊助了這次活動的食材，於是一群政大的同學，今天就在團圓做三明治與切水果我們認為，石頭湯計畫可以由不同的人來做，可以有很多面貌，我們希望到最後，石頭湯可以，吃在地，在地煮，在地吃，因此歡迎不論是想要煮，或是有供餐需求團體一起與我們聯絡，我們相信，對雙方而言，這一頓飯都是難得的禮物。如果你想要用任何方式來支持Share5，可以寄信給威融喔信箱: wawacraig@gmail.com，或是私訊給他們的粉絲團!URS155|Cooking TogetherShare 5 街友計畫,Photo,3/26/1512:00上午,5704,9,320,14,,,,,1,,,,
509931262445814_655731877865751,https://www.facebook.com/Do.you.a.flavor/posts/655731877865751:0,【友善農產鋪貨中 4/1與大家在街頭相見!】by阿德今天在雨中前往萬華公園找阿忠， 他平常晚上都睡在公園，早上就去賣口香糖，把產品拿給他的時候問他，怎麼會受傷?他笑了笑說:「以前他是籃球隊，有一次搶球腳翻了船，結果那時候沒有好好治，弄到現在要開刀，結果現在舉牌啊，陣頭啊都沒辦法做。」「其實我有家拉，家很小要住很多人，回去很擠，我還是比較喜歡住這裡，比較大比較舒服」阿忠環視著公園這麼說。常常聽到有人說，街友流浪是喜歡自由，不過我想，如果我是無家可歸的人，比起回憶起那不愉快的經驗，這樣解釋還是比較輕鬆些。,Photo,3/26/1512:00上午,3710,9,258,10,,,,1,,,1,,
509931262445814_655669967871942,https://www.facebook.com/Do.you.a.flavor/posts/655669967871942:0,【 石頭湯小記 】昨天收到好多蔥與芹，靈機一動插成了好保存兼美觀（？）的盆栽造景。三月石頭湯倒數三天，還會收到什麼神奇食材呢？我們繼續看下去(摩拳擦掌),Photo,3/25/1512:00上午,1579,4,79,,,,,1,,,,,
509931262445814_655403034565302,https://www.facebook.com/Do.you.a.flavor/posts/655403034565302,【 今日工作室 】by.剛勇晚上七點，大家已經下班回到家了嗎？今天木工班的老師帶著兩位學員們的裝置工作也剛結束不久。一早阿輝便在工作室內放起QUEEN的歌，邊架著數位相機，說要記錄這天的進度。在準備工作設備時，阿輝指指架上的木箱說這是他做的，臉上充滿驕傲。老師與學員們的效率非常的高，預計禮拜五便可以完工！百味工作室進入倒數，歡迎大家來找我們玩！,Photo,3/25/1512:00上午,1987,1,105,1,,1,,,,,,,
509931262445814_655054847933454,https://www.facebook.com/Do.you.a.flavor/posts/655054847933454:0,【粉絲破萬大感謝計畫：街賣商品搶先嘗！】醞釀半年的團隊，還沒嚐滿百味，但也累積出一些心得與實作經驗。感謝一路陪伴我們的夥伴、熱血的志工朋友，以及每一個關注的人，人生百味粉絲頁破萬讚了！！ 人生百味準備了街賣試吃組，3/31抽出十位朋友搶先品嚐！這些商品也將在近期送上街頭販售，敬請期待，一起用輕鬆平等的態度做好事吧:)[ 試吃組內容 ]自然會花生 手工花生糖—原味、日月老茶廠自然農法紅茶包—紅玉/阿薩姆[ 活動辦法 ]step 1. 「人生百味」專頁按讚step 2. 圖片下留言回答問題： Q1.你最想要搶先品嚐哪個商品？ Q2.還希望在我們的街賣者籃內看到哪項好食品好農產呢？step 3. 分享圖片，並設為公開(這樣我們才找得到你喔),Photo,3/24/1512:00上午,11892,24,443,28,,,,1,,,,,
509931262445814_654545021317770,https://www.facebook.com/Do.you.a.flavor/posts/654545021317770,【 街賣產品-2 ：好食機 X 祥美餅舖共同研發「自然會花生」 】喝著一口來自南投桃米生態村的阿薩姆紅茶，是不是應該配一些零嘴呢？花生，是台灣在地盛產的堅果，但常因為媒體報導「黃麴毒素」而讓人心生畏懼。人生百味很榮幸能夠推出由 好食機 與雲林 50 年老店 - 祥美傳統餅舖第二代傳人李重賢先生共同開發的「自然會花生」，讓您多了一個茶餘飯後零嘴的新選擇。「自然會花生」採用雲林虎尾耕心農場王玉彰先生不施肥料、不用化學藥劑的花生作為原料，搭配南化關山張錫彬先生手工製作、不添加其他原料、通過 SGS 檢驗無農藥殘留的黑糖、日本 Hayashibara 原裝進口的純海藻糖、北港傳發老舖全程手工製作的麥芽、以及得意的一天青春三元素 100％ 葵花油；成品更是通過德國杜夫萊茵檢驗無黃麴毒素，讓您齒頰留香的同時，也能吃得安心、並以具體行動支持在地友善農業。「自然會花生」即將在台北市街頭，與您見面！產品圖：人生百味檢驗報告圖：好食機,Photo,3/23/1512:00上午,2279,8,85,3,,,1,,,,,,
509931262445814_654546817984257,https://www.facebook.com/Do.you.a.flavor/posts/654546817984257:0,【 廚房夥伴 X 大稻埕 】 URS155 團圓大稻埕來到大稻埕之後，很幸運地透過世代群的網絡，使人生百味可以在第一次到 URS155 團圓說明石頭湯計畫，就獲得創辦人小麥阿莎力的答應，用 URS155 團圓的開放廚房，做石頭湯計畫！ 下週四，由政大同學組成的 Share5 團隊，會招募一群政大的志工，一起做三明治，再帶到台北車站分享。期待不同的團體，可以用自己的方式，分享食物給需要的人。我們相信，每個社區，一定有許多如同小麥這樣，有熱心、有理念的店家，願意支持這樣的事情發生。Special thanks to URS155|Cooking TogetherShare 5 街友計畫,Photo,3/23/1512:00上午,2659,5,137,8,,,,1,,,,,
509931262445814_654325698006369,https://www.facebook.com/Do.you.a.flavor/posts/654325698006369,【「太陽花」正在台灣各角落綻放 】by.剛勇太榮幸了，第二次上新新聞報導。很喜歡又如的文字，在群聚壯大的激昂底下，其實都是每個微小平凡的人，我們只期待自己的邁進能讓這時代往更美好的方向延展。p.s.本文同時收錄於中時電子報與聯合電子報p.p.s.千萬不要去搜尋喔，底下留言把我嚇哭惹，哈哈哈哈哈(這樣分明是要人家去搜尋吧),Link,3/22/1512:00上午,1814,,48,2,1,,,,,,,,
509931262445814_654271374678468,https://www.facebook.com/Do.you.a.flavor/posts/654271374678468,【石頭湯計畫 X 社企流 X 板橋恩友中心】今天是社企流 Social Enterprise Insights三周年論壇:堅持的力量，他們用中午的供餐參與了石頭湯計畫，我們與四位輔大的學生還有Amy姐將未食用完的午餐帶到了板橋恩友中心，與教會的同工們一起煮食分享。小插曲: 當我們把食物帶到了教會時，因為我們有向主辦單位收取費用，所以想再去買一些食材加入，而傳道連忙制止我們，他說，雖然最近物資比較有限，仍然希望教會自己也能出力，於是請同工廚師阿和拿出了高麗菜與胡蘿蔔出來，Amy姐又自掏腰包的去買了雞塊與薯條，讓原本只剩湯汁的咖哩又重新充滿了活了過來。,Photo,3/22/1512:00上午,3340,,193,5,,,,1,,,,,
509931262445814_653858518053087,https://www.facebook.com/Do.you.a.flavor/posts/653858518053087,【 工作室落成倒數 】by.剛勇期待已久，看到成品時忍不住驚嘆太可愛（少女魂燃燒）（燒過頭失手買下杯緣子貼圖）木箱是承包給 臺灣夢想城鄉營造協會 製作。徐敏雄老師說，與其街友或寒士，他們較喜歡被稱為正在磨練技能的學員。也確實在乾淨美麗的木箱上，除「萬華手作」精緻烙印外，並沒有任何社會為他們所貼的標籤。 很期待下週的工作室動工。我們實在很幸福，空間不大卻盡量塞入各種理念跟夢想。（若有木箱或簡易木工需求洽詢夢想城鄉的木工班）,Photo,3/21/1512:00上午,3870,8,213,9,1,,,,,,,,
509931262445814_653215081450764,https://www.facebook.com/Do.you.a.flavor/posts/653215081450764,"【 灑水，就以為看不見 】繼上次 ""Defensive architecture"" 的文章之後，這次要轉錄的是，美國舊金山的一座教會使用了灑水器，弄濕了原本可供休息之用的場地，使得街友無法在此休息。雖然消息披露後，教會發表道歉聲明並宣稱未來停止灑水，但也不禁使人思考，究竟為什麼要灑水？灑水者驅趕的到底是什麼？http://thinkprogress.org/justice/2015/03/19/3635964/what-would-jesus-do-definitely-not-this/",Link,3/20/1512:00上午,2724,3,71,3,,,,,,1,,,
509931262445814_653465831425689,https://www.facebook.com/Do.you.a.flavor/posts/653465831425689,【Keep Walking 夢想資助計畫】by阿德人生百味一直在思考，如何讓石頭湯計畫更穩定、處理更多剩食，石頭湯食堂 (名稱未定) 就是眾多想像的其中之一。因此，人生百味去年 11 月以街賣者計畫與石頭湯食堂，寫成了一份企畫書參加 Keep Walking 計畫。這一路上，感謝許多人的幫助與建議，現在，人生百味終於來到了決選關頭。這是決選前的一個小活動，歡迎支持我們的朋友「分享」並「點照片進去按讚」，如果這張相片分享與按讚數最高，人生百味可以獲得 2 萬元的獎金，分享並留言的人可以參加抽獎 (記得tag #KeepWalkingFund )---------更多好計畫推薦----------【從逐到築：徐敏雄老師】http://on.fb.me/18O9A1n(人生百味的裝潢，就是請學員做的！) 【打破隔閡之牆 (街遊) ：曾文勤】http://on.fb.me/18O9xCS---------活動詳情(http://on.fb.me/18O9Jls)----------【活動內容】<步驟1>. 請為Keep Walking Fund粉絲團按讚、加油打氣!!! <步驟2>. 選一個最想加油的夢想，並在夢想貼文上按讚加分享。留言寫下 #KeepWalkingFund注意事項 : 每一個人只能選擇一則貼文加油按讚+分享唷~【活動期間】104年03月20日~104年04月03日【得獎公布】104年04月10日 22:30前公布【活動獎品】5000元 7-11 禮券 1名3000元 7-11 禮券 1名2000元 7-11 禮券 1名Keep Walking Fund第十一屆提袋 15名Keep Walking Fund第八屆夢想專書 20名,Photo,3/20/1512:00上午,2584,,103,,1,,,,,,,,
509931262445814_653202231452049,https://www.facebook.com/Do.you.a.flavor/posts/653202231452049,【減少食物浪費、支持在地農業 - 葡萄牙合作社成功使 21 噸蔬果再生！】6個月前，一位葡萄牙人索瑞絲 (Isabel Soares) 和幾個朋友，成立一個合作社「醜水果」 (Fruta Feia) ，專賣那些因不符外觀標準而被淘汰的蔬果，半年來已經成功地賣掉了 21 噸蔬果。雖然以較低價格販售醜水果，在經濟疲弱的葡萄牙，對消費者而言是再也「理性」不過的選擇，但消費者卻還認識到比價格更重要的價值：支持在地農業、減少食物浪費。http://www.storm.mg/lifestyle/31511,Link,3/19/1512:00上午,3354,7,225,16,,,,,1,,,,
509931262445814_652805094825096,https://www.facebook.com/Do.you.a.flavor/posts/652805094825096:0,【318週年分享】有點緊張忘詞，但很開心被邀請來分享，318對我們都意義重大。----------（講稿）不知道該不該說很開心又跟大家聚在一起。去年的這個時候，其實還不太了解服貿的全貌。因為晚上接到了朋友傳來訊息，說她現在在立法院裡面，警察一直攻堅，會場裡的每個人都很累很緊張。那時候沒有多想，在半夜寫了信給老闆請假，只覺得該去立法院幫忙檔警察。沒想到一坐就是快一個月。滅火器的歌裡說，太陽升起，我們就可以回家了。這根本跟全家去爬山時，你累得半死，老爸在你旁邊說，在十分鐘就到了一樣，都是騙人的XD在街頭的這一個月，白天我們呼喊著口號，追求崇高的正義與公平，而在深夜，又看到了流落街頭，在生存線上下掙扎的人們，他們是徒步走了整晚做回收的阿婆，是向物資站討取食物的街友。接受了這麼活生生血淋淋的視覺衝擊之後，我們才發現，回不去了。美好世界似乎是一條永無止盡的追尋。每天我跟朋友在濟南路，坐在馬路上吃便當時都在討論，如何貢獻自己一點心力，讓這條路能更向前推進些。首先，我們做了一個網站，叫做「把回收拿給阿公阿嬤」，這個網站靠群眾力量搜集了台灣各個角落的回收者，讓大家可以透過搜尋家附近的回收點，把回收拿給他們，讓拾荒者不用再這麼辛苦的東奔西走。另外也發起了「石頭湯計畫」，蒐集大家生活周遭過剩的食材，一同料理後，與有需要的人分享。這些計畫不斷持續進行著，在今年與累積起來的幾個夥伴，我們以「人生百味」為名創立公司。將認識的青年返鄉朋友所生產的友善農產品與加工品，帶到街頭，讓本來沒有能力大量進商品販賣的弱勢街賣者販售，也讓大家有機會接觸到這些很棒的產品。這些計畫看起來很簡單，但其實對我們的影響十分深遠。因為把回收拿給阿公阿罵，我們追溯上游發現了財團的壟斷與政府的聯合剝削；因為石頭湯，我們發現街友的問題其實大多是社會的問題，貧窮、居住權、失業輔導、社會保障法，其實與每個人息息相關；因為街賣計畫，我們才更知道資訊不對稱之下財團對生產者的不友善及對消費者的欺瞞。結論是，這個國家生病了、體制傾斜了，執政者卻不願意正視，不願意誠實面對解決問題。所以我想，還是很開心一年之後我們仍坐在這裡，因為這代表這次人們拒絕妥協，拒絕被摸頭。我們要的是真正的改變成真。很感謝每個太陽花之後崛起的團體與人，從政或返鄉深耕，都是這場運動最大的價值與意義。有些人，像是政黨、倡議團體，在前方為大眾開路，有些人，像NPO、社福團體、社會企業，則在後方照顧脫隊的弱勢。太陽升起時，就可以回家睡一覺，然後繼續一起向前探尋。,Photo,3/18/1512:00上午,4920,11,338,18,,1,,,,,,,
509931262445814_652710658167873,https://www.facebook.com/Do.you.a.flavor/posts/652710658167873,【 太陽花週年 】去年的太陽花，掀起年輕世代對於當今社會的不滿與反思，也促成我們成立了人生百味。一年了，學運改變了什麼呢？今晚會重回濟南路，與大家聚首並上台小聊，歡迎一起參與。【人民重返國會 民主轉大人】活動網址：https://www.facebook.com/events/843418665703803/,Link,3/17/1512:00上午,3028,3,79,2,1,,,,,,,,
509931262445814_652704201501852,https://www.facebook.com/Do.you.a.flavor/posts/652704201501852,"【減少食物浪費，加拿大最大零售商採取行動！】加拿大最大的零售商 Loblaws 上週發起了 ""No Name Naturally Imperfect"" 的活動，以較低的價格販售不好看、但仍可食用的農產品，例如蘋果、馬鈴薯等等。根據聯合國的統計，農民種植的農產品，約有 20-40% 會因為外型不符零售業者的品管要求而被丟棄。在經濟價值上，這些被浪費的食物價格總計每年高達 4000 億美金；更在環境上製造了 7% 的溫室氣體。而已開發國家每年所浪費的食物，更可以餵養 8.7 億飢餓的人口。多想一下，你可以減少浪費：除了省錢以外，更可以為減少全球暖化盡一份心力。http://thinkprogress.org/climate/2015/03/17/3634553/canada-sells-ugly-produce/",Link,3/17/1512:00上午,3624,7,247,17,,,,,1,,,,
509931262445814_651733984932207,https://www.facebook.com/Do.you.a.flavor/posts/651733984932207:0,【街賣者速寫#2 賣日用品的阿秋姐】 by 阿德阿秋姐說：「你要問我的故事? 我講完都可以寫一本書了，哈哈哈。」阿秋姐在 4 歲時由於生病，使雙腳不良於行，過去 20 年都在工廠裡檢測面板。阿秋姐得意的說：「我做的很用心，用本子記下料號，我是我們那一組良率最高的，總經理都很怕我辭職，哈哈。」有一天上班，中午吃飯回來，就看十幾個黑衣人站在工廠裡，原來是公司欠錢，債主們來搶機器。於是，阿秋姐就回家去做衣服修改，但是媽媽年輕大了慢慢地失智，像個孩子般需要人哄、需要有人提醒吃藥，阿秋姐身體不便又要工作，只好請看護來，但是賺的實在不夠，因此自己批了些日用品，從桃園坐車上來賣。一開始找阿秋姐並沒有非常順利，當我們告訴他，這一個 8 入的茶包，每個 150 元，妳可以賺 30 元時 - 阿秋姐：「蛤，這麼少喔。」人生百味：「不然要多少才OK呢？」阿秋姐：「當然是愈多愈好囉。」人生百味：「我們這個原料加包裝成本，大概100多，那40元覺得可以嗎？」（OS：要是40元都覺得太少的話，我們大概就要一邊吃土一邊砍掉重練了。）阿秋姐：「我拿40元，你們要賺什麼？ 30 就 30 ，賣賣看拉。」哈哈，真是一個口嫌體正直的歐巴桑啊。謝謝妳，阿秋姐，給我們一個機會。,Photo,3/15/1512:00上午,3162,4,179,5,,,,,,,1,,
509931262445814_651287791643493,https://www.facebook.com/Do.you.a.flavor/posts/651287791643493:0,【環島分享 在屏東】by 啥喵現在和 iGoods愛物資 跟 #綠農的家 來到屏東的 老菸倉音樂區 啦~舊舊的菸廠超酷的，很適合玩「全員逃走中」!!!,Photo,3/15/1512:00上午,1937,,52,,,1,,,,,,,
509931262445814_650868138352125,https://www.facebook.com/Do.you.a.flavor/posts/650868138352125:0,【環島分享 高雄場】去年與愛物資、Ubag的ㄧ次簡單的討論，結果今年真的環島了，明天還有屏東場，有興趣的朋友快來報名找我們玩～yooo報名在這兒：http://www.accupass.com/event/register/1503091353291403262636,Photo,3/13/1512:00上午,2493,,73,2,1,,,,,,,,
